datetime,SNOTEL:SNWD_D,qualifiers,censor_code,date_time_utc,method_id,method_code,source_code,quality_control_level_code
2005-09-15,0.0,E,nc,2005-09-15T00:00:00,0,0,1,1
2005-09-16,0.0,E,nc,2005-09-16T00:00:00,0,0,1,1
2005-09-17,0.0,E,nc,2005-09-17T00:00:00,0,0,1,1
2005-09-18,0.0,E,nc,2005-09-18T00:00:00,0,0,1,1
2005-09-19,0.0,E,nc,2005-09-19T00:00:00,0,0,1,1
2005-09-20,0.0,E,nc,2005-09-20T00:00:00,0,0,1,1
2005-09-21,0.0,E,nc,2005-09-21T00:00:00,0,0,1,1
2005-09-22,0.0,E,nc,2005-09-22T00:00:00,0,0,1,1
2005-09-23,0.0,E,nc,2005-09-23T00:00:00,0,0,1,1
2005-09-24,0.0,E,nc,2005-09-24T00:00:00,0,0,1,1
2005-09-25,0.0,E,nc,2005-09-25T00:00:00,0,0,1,1
2005-09-26,0.0,E,nc,2005-09-26T00:00:00,0,0,1,1
2005-09-27,0.0,E,nc,2005-09-27T00:00:00,0,0,1,1
2005-09-28,0.0,E,nc,2005-09-28T00:00:00,0,0,1,1
2005-09-29,0.0,E,nc,2005-09-29T00:00:00,0,0,1,1
2005-09-30,0.0,E,nc,2005-09-30T00:00:00,0,0,1,1
2005-10-01,0.0,E,nc,2005-10-01T00:00:00,0,0,1,1
2005-10-02,0.0,E,nc,2005-10-02T00:00:00,0,0,1,1
2005-10-03,5.0,V,nc,2005-10-03T00:00:00,0,0,1,1
2005-10-04,3.0,V,nc,2005-10-04T00:00:00,0,0,1,1
2005-10-05,1.0,V,nc,2005-10-05T00:00:00,0,0,1,1
2005-10-06,1.0,V,nc,2005-10-06T00:00:00,0,0,1,1
2005-10-07,0.0,V,nc,2005-10-07T00:00:00,0,0,1,1
2005-10-08,2.0,V,nc,2005-10-08T00:00:00,0,0,1,1
2005-10-09,2.0,V,nc,2005-10-09T00:00:00,0,0,1,1
2005-10-10,1.0,V,nc,2005-10-10T00:00:00,0,0,1,1
2005-10-11,0.0,E,nc,2005-10-11T00:00:00,0,0,1,1
2005-10-12,0.0,E,nc,2005-10-12T00:00:00,0,0,1,1
